928,0,269,513
962,0,269,513
961,0,269,513
953,0,269,513
963,0,269,513
971,0,269,513
960,0,269,513
926,0,269,513
979,0,269,513
976,0,269,513
995,0,269,513
1000,0,269,513
465,3,269,513
465,3,269,513
465,5,269,513
465,8,269,513
465,11,269,513
465,15,269,513
465,19,269,513
467,27,269,513
465,27,269,513
467,27,269,513
471,27,269,513
465,27,269,513
470,17,269,513
407,0,269,513
408,0,269,513
408,3,269,513
412,4,269,513
413,6,269,513
414,8,269,513
415,10,269,513
417,10,269,513
420,18,269,513
0,3,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,11,269,513
0,6,269,513
0,0,269,513
0,0,269,513
47,27,269,513
48,27,269,513
50,27,269,513
45,27,269,513
42,27,269,513
41,27,269,513
40,22,269,513
40,16,269,513
41,11,269,513
42,8,269,513
43,2,269,513
44,0,269,513
44,0,269,513
28,0,269,513
0,27,269,513
0,24,269,513
0,17,269,513
0,9,269,513
0,5,269,513
0,0,269,513
0,0,269,513
0,27,269,513
0,27,269,513
0,27,269,513
0,27,269,513
21,27,269,513
0,27,269,513
0,24,269,513
0,16,269,513
0,10,269,513
0,3,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
997,0,269,513
995,0,269,513
977,0,269,513
975,0,269,513
963,0,269,513
960,0,269,513
942,0,269,513
928,0,269,513
962,0,269,513
961,0,269,513
953,0,269,513
963,0,269,513
971,0,269,513
960,0,269,513
926,0,269,513
979,0,269,513
976,0,269,513
995,0,269,513
1000,0,269,513
465,3,269,513
465,3,269,513
465,5,269,513
465,8,269,513
465,11,269,513
465,15,269,513
465,19,269,513
467,27,269,513
465,27,269,513
467,27,269,513
471,27,269,513
465,27,269,513
470,17,269,513
407,0,269,513
408,0,269,513
408,3,269,513
412,4,269,513
413,6,269,513
414,8,269,513
415,10,269,513
417,10,269,513
420,18,269,513
0,3,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,11,269,513
0,6,269,513
0,0,269,513
0,0,269,513
47,27,269,513
48,27,269,513
50,27,269,513
45,27,269,513
42,27,269,513
41,27,269,513
40,22,269,513
40,16,269,513
41,11,269,513
42,8,269,513
43,2,269,513
44,0,269,513
44,0,269,513
28,0,269,513
0,27,269,513
0,24,269,513
0,17,269,513
0,9,269,513
0,5,269,513
0,0,269,513
0,0,269,513
0,27,269,513
0,27,269,513
0,27,269,513
0,27,269,513
21,27,269,513
0,27,269,513
0,24,269,513
0,16,269,513
0,10,269,513
0,3,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
997,0,269,513
995,0,269,513
977,0,269,513
975,0,269,513
963,0,269,513
960,0,269,513
942,0,269,513
928,0,269,513
962,0,269,513
961,0,269,513
953,0,269,513
963,0,269,513
971,0,269,513
960,0,269,513
926,0,269,513
979,0,269,513
976,0,269,513
995,0,269,513
1000,0,269,513
465,3,269,513
465,3,269,513
465,5,269,513
465,8,269,513
465,11,269,513
465,15,269,513
465,19,269,513
467,27,269,513
465,27,269,513
467,27,269,513
471,27,269,513
465,27,269,513
470,17,269,513
407,0,269,513
408,0,269,513
408,3,269,513
412,4,269,513
413,6,269,513
414,8,269,513
415,10,269,513
417,10,269,513
420,18,269,513
0,3,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,11,269,513
0,6,269,513
0,0,269,513
0,0,269,513
47,27,269,513
48,27,269,513
50,27,269,513
45,27,269,513
42,27,269,513
41,27,269,513
40,22,269,513
40,16,269,513
41,11,269,513
42,8,269,513
43,2,269,513
44,0,269,513
44,0,269,513
28,0,269,513
0,27,269,513
0,24,269,513
0,17,269,513
0,9,269,513
0,5,269,513
0,0,269,513
0,0,269,513
0,27,269,513
0,27,269,513
0,27,269,513
0,27,269,513
21,27,269,513
0,27,269,513
0,24,269,513
0,16,269,513
0,10,269,513
0,3,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
997,0,269,513
995,0,269,513
977,0,269,513
975,0,269,513
963,0,269,513
960,0,269,513
942,0,269,513
928,0,269,513
962,0,269,513
961,0,269,513
953,0,269,513
963,0,269,513
971,0,269,513
960,0,269,513
926,0,269,513
979,0,269,513
976,0,269,513
995,0,269,513
1000,0,269,513
465,3,269,513
465,3,269,513
465,5,269,513
465,8,269,513
465,11,269,513
465,15,269,513
465,19,269,513
467,27,269,513
465,27,269,513
467,27,269,513
471,27,269,513
465,27,269,513
470,17,269,513
407,0,269,513
408,0,269,513
408,3,269,513
412,4,269,513
413,6,269,513
414,8,269,513
415,10,269,513
417,10,269,513
420,18,269,513
0,3,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,11,269,513
0,6,269,513
0,0,269,513
0,0,269,513
47,27,269,513
48,27,269,513
50,27,269,513
45,27,269,513
42,27,269,513
41,27,269,513
40,22,269,513
40,16,269,513
41,11,269,513
42,8,269,513
43,2,269,513
44,0,269,513
44,0,269,513
28,0,269,513
0,27,269,513
0,24,269,513
0,17,269,513
0,9,269,513
0,5,269,513
0,0,269,513
0,0,269,513
0,27,269,513
0,27,269,513
0,27,269,513
0,27,269,513
21,27,269,513
0,27,269,513
0,24,269,513
0,16,269,513
0,10,269,513
0,3,269,513
0,0,269,513
0,0,269,513
0,0,269,513
0,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
1011,0,269,513
997,0,269,513
995,0,269,513
977,0,269,513
975,0,269,513
963,0,269,513
960,0,269,513
942,0,269,513
928,0,269,513
962,0,269,513
961,0,269,513
953,0,269,513
963,0,269,513
971,0,269,513
960,0,269,513
926,0,269,513
979,0,269,513
976,0,269,513
995,0,269,513
1000,0,269,513
